Name,Average.coverage,Reference.length
23537,5.253,2651
23538,3.069,2952
23539,1.243,1775
23540,1.921,2830
23550,5.322,2951
23555,0.022,2546
23564,4.840,2950
23568,1.811,323
23580,6.729,2949
23581,1.294,1725
23583,2.950,2876
23588,6.832,2949
23594,1.426,336
23606,6.124,2794
23607,0.415,2846
23615,1.043,577
23616,0.466,1277
23619,1.422,2910
23620,2.006,2946
23628,3.476,2945
23641,0.615,1873
23644,1.893,2698
23646,3.095,2739
23647,0.097,1030
23648,2.162,2883
23654,4.372,2895
23658,0.285,2195
23661,1.389,2132
23670,5.868,2942
23671,6.045,2868
23672,3.857,2855
23684,3.683,2917
23686,1.716,2874
23687,0.097,2793
23697,1.649,2729
23698,2.839,2939
23702,2.667,2927
23703,1.949,2938
23704,2.973,2252
23705,2.157,2670
23706,1.672,2938
23716,1.858,2937
23717,0.548,2129
23720,2.061,2937
23721,1.068,2687
23734,5.013,2853
23741,4.404,2830
23743,6.136,2934
23744,0.206,2198
23759,5.539,2933
23768,4.569,2870
23769,3.118,2919
23772,5.526,2931
23773,1.782,2664
23774,2.332,2932
23775,4.410,2932
23784,3.219,2931
23787,1.660,2420
23788,0.203,172
23789,4.061,2821
23791,1.993,2930
23797,0.575,2929
23798,0.559,1076
23799,2.086,2457
23802,2.968,2331
23812,0.605,1927
23828,0.386,2828
23837,3.946,2787
23842,0.324,2588
23849,2.871,2876
23851,5.556,207
23858,1.229,2723
23864,2.448,2924
23873,2.219,2500
23907,2.352,2703
23908,3.208,2802
23917,5.762,2919
23919,2.619,2480
23921,2.700,2919
23931,10.239,2915
23937,0.093,1095
23944,2.804,2850
23957,5.138,2916
23960,9.074,2916
23961,1.859,2916
23962,0.462,2916
23987,0.629,1860
23988,2.344,2055
23989,0.511,1102
23990,2.917,2852
23991,0.151,2536
23992,0.738,2335
23993,0.733,2071
23994,3.864,2661
23995,1.647,2914
23997,1.588,2914
24006,6.958,2913
24022,2.045,2912
24024,3.518,1951
24026,1.192,2766
24032,7.334,2765
24033,5.786,2911
24035,2.995,2911
24036,2.829,2911
24044,4.627,2910
24050,3.127,2726
24060,0.972,2364
24061,6.899,2676
24064,4.715,2848
24075,0.541,1109
24076,2.249,2620
24077,2.457,2899
24078,1.853,2436
24089,0.207,2475
24092,3.904,2907
24106,1.678,1667
24117,2.180,2881
24118,0.459,1278
24120,3.929,2905
24123,1.610,2317
24125,2.282,2905
24134,14.341,2904
24145,2.483,2903
24146,2.648,2903
24148,0.083,2776
24155,0.414,2693
24157,4.196,2902
24158,0.884,680
24159,1.136,59
24160,1.316,2698
24162,1.028,2902
24163,1.618,2891
24171,0.405,2901
24175,1.133,682
24177,1.455,1904
24183,0.493,2076
24186,0.461,2900
24198,5.535,2899
24199,0.683,2486
24200,2.104,2899
24202,0.853,2675
24205,13.247,2898
24206,3.237,2743
24218,0.329,1685
24236,1.612,2785
24239,3.961,2896
24245,2.073,2344
24260,0.037,2890
24273,0.895,2486
24276,1.497,2672
24277,6.353,2893
24285,6.961,2892
24287,2.821,2819
24289,0.526,1143
24290,1.702,2892
24293,0.112,392
24298,2.296,2692
24299,0.440,2678
24300,3.021,2891
24308,0.736,603
24309,6.340,2890
24312,4.076,2890
24313,2.743,2491
24321,0.884,1239
24322,1.133,2556
24324,1.493,2811
24325,3.308,2694
24327,2.033,2889
24339,1.078,2736
24340,1.023,2501
24341,0.508,1130
24342,2.385,2888
24358,1.958,2887
24367,0.726,2332
24368,3.126,2886
24372,1.790,2886
24374,5.570,2886
24377,10.049,2885
24379,0.568,2878
24380,1.629,2500
24382,0.052,1303
24385,0.069,2451
24404,5.802,2816
24406,3.522,2883
24408,5.846,2883
24420,3.119,2837
24421,1.528,2535
24427,0.920,2490
24428,0.155,1573
24429,0.378,2190
24430,2.727,2819
24433,2.036,2769
24434,2.602,2881
24452,2.822,2596
24453,0.232,2573
24461,0.695,1547
24463,1.440,2286
24476,4.205,2742
24480,1.371,2855
24482,0.047,1436
24489,0.214,131
24490,5.520,2877
24492,2.800,2560
24500,0.786,103
24507,2.799,2659
24520,4.893,2771
24522,2.568,2169
24523,2.206,2510
24531,1.332,2680
24539,3.640,2873
24542,0.492,2873
24543,3.776,2873
24549,0.523,2216
24562,10.055,2871
24563,0.467,2413
24564,1.204,1368
24565,2.542,2555
24577,0.630,2310
24581,0.094,405
24593,5.337,2869
24594,5.778,2730
24595,0.575,1958
24596,4.832,2869
24597,0.133,693
24605,0.179,2868
24613,0.222,2503
24615,4.945,2635
24628,4.842,2618
24630,1.307,2866
24631,4.022,2866
24632,4.500,2866
24643,0.017,1781
24648,1.220,2732
24649,0.575,1137
24659,1.231,2765
24672,3.709,2863
24674,1.380,2827
24675,4.643,2595
24685,5.076,2862
24686,2.231,2862
24700,2.441,2858
24701,0.122,2026
24702,0.418,1322
24717,0.823,2593
24718,0.028,2371
24733,0.153,183
24742,0.832,2599
24743,2.839,2858
24744,3.703,2858
24760,2.411,2132
24765,1.309,2500
24767,0.023,2528
24777,4.940,2846
24778,1.921,2613
24779,3.134,2549
24782,0.035,1414
24787,2.616,2855
24802,3.722,2854
24817,2.813,2853
24820,5.950,2853
24833,3.073,2840
24835,1.127,498
24837,2.257,2814
24838,3.119,2852
24847,2.794,2724
24852,0.581,155
24859,0.084,1351
24866,1.672,2849
24867,3.549,2791
24869,3.273,2849
24879,2.063,2843
24900,1.882,2433
24906,3.727,2846
24917,7.239,2845
24921,0.213,1669
24931,2.138,2694
24932,0.765,2353
24939,2.047,2836
24943,5.153,2843
24944,0.709,2477
24968,0.955,1685
24969,0.904,2793
24970,0.928,1815
24971,0.236,2624
24974,1.452,2841
24986,0.789,1483
24990,1.709,2698
24991,3.710,2840
25004,1.915,2839
25018,2.021,2773
25027,0.833,2062
25029,0.074,1050
25045,1.946,2836
25046,2.279,2657
25047,4.400,2810
25057,2.323,2835
25070,2.845,2568
25081,1.875,2332
25091,1.070,1006
25094,2.860,2806
25098,0.060,1641
25099,2.372,2832
25111,4.500,2831
25112,3.993,2831
25113,0.299,1737
25123,3.406,2733
25124,0.892,2599
25126,0.213,2830
25128,5.376,2830
25138,6.981,2829
25139,7.353,2829
25143,1.148,2800
25155,11.123,2828
25156,0.808,2798
25157,3.099,2544
25161,0.405,2828
25163,2.410,2538
25176,5.932,2827
25207,1.761,2825
25214,6.869,2824
25224,27.947,2823
25225,0.894,1295
25229,2.264,2681
25236,2.161,2736
25237,2.706,2822
25240,3.488,2667
25241,5.879,2822
25242,0.138,1662
25244,0.814,2683
25245,0.564,2822
25250,0.484,1241
25251,0.081,1502
25256,1.523,2706
25257,1.279,2821
25266,0.634,2401
25268,2.630,2820
25272,1.256,2820
25289,1.664,2819
25304,1.125,2818
25310,2.939,2817
25316,2.654,2792
25326,26.094,2816
25328,0.543,2209
25329,0.214,2799
25330,2.795,2816
25342,0.673,2508
25344,3.023,2815
25345,0.166,1301
25351,4.245,2746
25370,3.447,2745
25380,0.097,1502
25391,7.789,2673
25394,6.222,2811
25407,1.389,1151
25410,5.542,2810
25411,1.737,2696
25437,5.134,2808
25438,2.347,2794
25448,0.986,2745
25452,6.569,2672
25454,3.430,2666
25455,6.323,2806
25458,3.103,2806
25459,1.592,2763
25461,2.748,2806
25462,0.404,480
25474,0.816,2715
25481,3.456,2609
25484,1.700,2410
25490,2.535,2666
25493,2.071,2745
25495,3.056,939
25505,8.002,2802
25506,1.047,1302
25507,0.066,518
25509,0.203,691
25520,3.267,2801
25532,4.395,2608
25533,5.106,2800
25536,1.009,2800
25542,4.687,2799
25543,0.678,2565
25547,1.854,2799
25580,2.623,2681
25596,2.527,2796
25597,0.127,472
25601,1.028,1685
25612,0.242,2335
25613,3.044,2581
25614,4.405,2794
25615,0.478,2752
25616,4.083,2624
25630,1.526,2753
25631,2.325,2391
25647,4.893,2792
25648,0.547,2659
25649,2.258,2792
25656,3.490,2789
25674,0.216,2594
25676,4.743,2790
25677,1.403,429
25680,5.013,2577
25682,2.266,2790
25697,2.408,2775
25698,4.640,2789
25700,6.126,2789
25701,3.175,2789
25702,0.823,690
25703,0.821,2789
25709,12.473,2788
25710,0.641,2622
25711,0.888,520
25713,0.920,2788
25714,2.612,2742
25715,1.521,2766
25716,4.637,2542
25740,2.438,2564
25741,0.453,2467
25745,0.211,1281
25753,2.449,2784
25754,3.175,2785
25768,3.921,2784
25781,0.342,2087
25782,1.834,2717
25786,0.809,2783
25787,2.609,2783
25788,2.558,2641
25789,0.897,2509
25790,2.940,2783
25803,1.126,2607
25804,1.248,2436
25806,0.694,2320
25819,2.944,2781
25826,3.955,2780
25827,1.373,2600
25828,2.603,2626
25835,2.438,1417
25837,0.968,2583
25838,3.254,2779
25849,2.504,2713
25852,0.285,2020
25862,3.121,2777
25863,6.026,2777
25871,6.142,2776
25873,1.257,2700
25888,5.460,2688
25889,2.085,1803
25890,2.323,2775
25902,1.033,2774
25913,3.666,2567
25914,0.811,2773
25916,1.724,2773
25929,8.428,2752
25930,1.270,2700
25932,0.938,946
25948,2.075,2473
25949,2.414,2326
25950,1.272,2453
25951,1.105,2771
25952,0.248,2271
25953,1.309,2289
25967,4.773,2770
25969,3.119,2688
25971,2.840,2738
25985,0.438,2688
25986,2.283,2769
25987,2.112,2374
25989,1.203,2645
25994,5.113,2627
26007,5.354,2767
26017,3.502,2432
26021,1.194,504
26027,1.955,2752
26053,6.130,2762
26054,2.564,2423
26055,0.879,2653
26057,0.406,2442
26066,0.981,2267
26067,7.695,2761
26073,2.537,2761
26079,3.153,2563
26080,0.695,2456
26081,2.156,2735
26082,0.262,2277
26096,1.010,1810
26097,1.296,2759
26099,1.328,1357
26125,5.208,2451
26128,1.250,2757
26129,1.975,2711
26139,4.548,2644
26140,3.314,2629
26152,2.066,2755
26153,0.849,2686
26156,0.121,1294
26157,0.115,2397
26179,4.867,2392
26184,0.614,2371
26192,1.062,2091
26195,8.121,2748
26201,1.898,2501
26202,5.186,2752
26214,0.532,1922
26218,0.597,636
26229,0.538,2191
26230,1.594,2750
26231,5.546,2750
26232,0.204,1207
26244,5.588,2714
26245,6.164,2749
26247,3.004,2559
26259,3.241,2748
26260,0.924,1849
26261,2.106,2631
26278,2.970,2747
26279,5.329,2747
26280,3.157,2747
26288,0.379,2746
26289,4.593,2735
26292,1.446,2680
26293,2.946,2626
26296,1.682,2746
26307,6.086,2745
26309,0.141,2700
26312,2.581,2745
26313,2.124,2731
26315,1.174,2743
26335,3.349,2679
26345,2.853,2571
26347,1.707,2576
26358,2.995,2742
26361,1.942,2518
26374,3.606,2668
26376,4.439,2741
26390,1.085,2740
26391,1.626,2740
26392,2.346,2735
26403,2.434,2739
26417,2.322,2578
26418,2.307,2580
26427,3.840,2683
26429,0.151,225
26442,0.346,1720
26443,2.444,2598
26444,4.007,2681
26448,4.096,1704
26449,1.787,2580
26460,0.695,2567
26467,0.912,1630
26468,4.403,2734
26480,3.750,2688
26481,6.573,2718
26489,0.426,2733
26494,7.314,2732
26496,2.580,2311
26497,0.484,1236
26498,1.678,2732
26499,0.786,1423
26517,1.593,2129
26528,0.774,602
26529,2.987,2664
26541,5.684,2729
26542,5.425,2678
26545,0.027,2040
26546,1.300,2729
26554,0.673,1466
26557,1.979,2649
26568,0.768,1799
26572,2.819,2727
26573,0.659,1166
26581,2.092,2691
26584,2.672,2726
26596,0.965,2488
26601,0.534,2725
26628,2.291,2597
26633,1.468,2618
26634,0.042,2455
26645,7.676,2722
26646,1.909,2408
26647,3.505,2722
26648,3.597,2566
26649,1.741,2585
26658,10.606,2721
26660,0.196,2656
26662,2.622,2436
26665,2.355,2721
26675,5.397,2720
26682,5.907,2720
26702,2.110,2487
26718,2.699,2610
26719,0.201,2637
26722,1.848,2718
26736,0.483,2485
26743,3.768,2712
26756,2.444,2473
26768,3.832,2714
26771,0.654,946
26772,0.783,1535
26774,0.093,2006
26791,3.266,2696
26800,2.480,2163
26804,2.604,2712
26844,1.835,1856
26847,1.387,2709
26848,6.362,2709
26849,1.481,2688
26852,3.295,2508
26853,1.757,2551
26854,0.043,1450
26866,3.168,2583
26867,3.092,2708
26870,0.229,1500
26878,5.755,2707
26880,4.212,2683
26886,0.096,1747
26887,0.550,2654
26893,4.787,2706
26896,1.872,2706
26897,5.779,2706
26901,4.393,2625
26902,3.768,2591
26908,0.400,2645
26918,0.035,927
26919,1.853,2704
26920,0.739,2689
26921,1.192,2615
26928,1.346,1328
26929,0.438,146
26939,11.400,2703
26941,6.025,2591
26942,3.803,2695
26943,1.132,1038
26944,0.079,2122
26946,2.691,2703
26948,1.876,2406
26960,1.052,2702
26963,1.965,2686
26973,0.456,2350
26974,2.839,2701
26975,3.971,2203
26983,5.547,2701
26987,2.823,2689
26996,7.564,2671
26997,1.155,1854
27000,0.298,1855
27004,1.297,2522
27013,0.445,2586
27015,1.733,2388
27018,2.173,2466
27035,0.628,1872
27036,1.077,2581
27038,3.365,2696
27040,3.516,2536
27060,1.684,2697
27070,3.790,2519
27071,2.722,2696
27073,1.128,2659
27087,2.634,2661
27100,3.052,2654
27101,2.594,2694
27102,3.367,2629
27103,1.930,2582
27114,1.188,1315
27116,0.416,2474
27127,0.622,899
27144,7.220,2691
27151,2.800,2640
27152,2.061,2653
27153,3.264,2655
27161,5.049,2690
27164,6.810,2690
27165,4.139,2690
27166,2.354,2624
27178,5.946,2689
27180,0.618,2361
27182,0.962,449
27196,7.342,2688
27198,7.069,2688
27200,3.972,2688
27202,3.355,2688
27214,2.264,2585
27215,8.413,2687
27216,1.843,2687
27228,1.214,2686
27248,0.655,1837
27251,0.480,1874
27256,0.744,2281
27269,6.588,2659
27270,2.332,2646
27272,1.026,2643
27273,3.540,2682
27274,3.881,2682
27278,1.679,2447
27288,0.747,1333
27291,2.602,2512
27293,2.234,2681
27298,4.494,2679
27300,4.099,2665
27305,1.701,2541
27308,2.363,2680
27332,6.467,2678
27334,0.197,2512
27336,1.315,2678
27366,2.263,2544
27369,0.272,1863
27383,0.683,2624
27384,1.663,2534
27404,0.176,1545
27414,4.632,2567
27426,1.406,1324
27427,0.249,2367
27428,4.804,2672
27435,4.003,2672
27436,4.060,2671
27464,2.934,2670
27467,3.036,2308
27486,4.498,2669
27487,0.958,1861
27489,2.471,2576
27491,0.181,1548
27504,0.013,2176
27519,2.396,2667
27520,4.651,2667
27521,0.078,951
27540,0.542,1025
27541,2.182,2248
27549,6.223,2502
27550,0.312,1730
27552,0.958,2385
27554,0.178,2516
27565,5.553,2664
27566,1.839,2234
27574,1.399,1557
27577,3.853,2640
27595,5.865,2662
27603,0.670,2651
27604,3.832,2661
27605,2.757,2610
27606,6.133,2634
27607,4.749,2570
27608,4.796,2661
27624,8.366,2634
27628,3.489,2376
27643,3.093,2659
27644,4.847,2627
27667,0.418,2246
27669,6.558,2658
27670,5.929,2658
27671,3.527,2025
27672,2.328,2472
27676,2.281,2658
27686,6.865,2657
27688,1.330,2657
27706,9.128,2656
27707,6.145,2656
27710,4.209,2656
27711,0.018,2171
27718,5.775,2342
27753,2.838,2507
27754,2.774,2652
27756,0.732,2057
27759,0.843,567
27771,0.520,2247
27772,2.018,2593
27773,2.920,2651
27785,185.607,2650
27788,2.666,2560
27789,6.249,2650
27790,0.406,648
27791,1.492,2211
27792,2.057,1983
27808,2.083,2590
27809,3.115,2649
27810,0.698,1809
27811,1.918,2649
27827,6.323,2648
27828,1.542,389
27829,3.622,2430
27831,1.173,2524
27832,2.609,2156
27850,0.713,1189
27863,5.853,2646
27864,1.214,2200
27867,1.072,2646
27878,0.391,1427
27879,2.485,2495
27880,3.107,2645
27881,3.999,2450
27885,2.210,2355
27901,3.773,2644
27917,6.055,2643
27936,5.182,2585
27938,1.468,2353
27948,5.880,2584
27949,4.591,2562
27950,1.269,134
27951,4.261,2532
27952,2.828,2641
27953,0.415,1449
27956,2.325,2581
27957,1.078,2576
27966,4.389,2640
27968,5.240,2612
27980,0.809,2183
27982,3.352,2372
27983,0.239,2500
27988,0.217,1990
27997,0.881,2278
27998,0.951,1577
28001,0.064,2565
28013,3.471,2587
28025,3.412,2616
28031,1.171,2636
28046,1.021,1463
28053,1.604,1991
28080,5.682,2633
28083,0.524,2513
28102,2.918,2404
28106,1.002,2395
28113,0.023,2082
28125,3.054,2630
28128,2.909,2630
28141,0.424,1136
28142,4.078,2629
28143,0.815,2115
28144,4.503,2629
28162,2.330,2628
28163,1.078,2628
28164,1.699,2628
28165,2.749,2344
28175,7.230,2627
28177,0.094,2067
28192,3.400,2626
28193,3.487,2626
28221,0.596,758
28223,5.912,2624
28224,2.093,2507
28225,2.815,2623
28226,5.224,2624
28236,0.929,2397
28238,0.927,2247
28247,3.832,2571
28263,4.041,2621
28264,2.116,2486
28266,2.917,2445
28269,5.702,2513
28288,1.819,2387
28301,0.034,1866
28314,5.625,2347
28315,5.075,2618
28317,0.939,2582
28330,0.512,1939
28331,0.668,1546
28332,0.651,1744
28334,1.212,482
28335,0.796,726
28352,0.943,636
28354,0.206,2374
28355,2.174,2065
28370,6.283,2615
28373,3.348,2615
28374,2.532,2414
28377,0.384,2615
28378,2.188,2615
28379,1.507,2615
28399,1.515,2340
28415,23.981,2613
28416,0.887,2393
28417,4.698,2613
28419,3.051,2470
28420,5.799,2613
28429,1.870,2472
28441,3.099,2611
28442,0.420,2469
28455,6.697,2610
28457,2.098,2431
28467,1.197,2547
28479,8.862,2608
28480,1.489,1847
28482,1.020,1515
28485,2.759,2311
28486,2.012,2573
28495,0.607,2024
28511,0.379,1589
28512,0.882,1786
28513,2.225,1060
28530,1.612,2375
28532,1.711,2605
28536,2.629,1946
28545,0.423,2261
28546,0.226,2604
28548,5.423,2604
28582,0.430,1398
28586,0.774,2297
28592,1.685,2375
28602,5.231,2601
28603,2.718,2590
28608,0.028,2485
28622,4.546,2594
28625,5.456,2337
28636,0.399,2410
28637,5.660,2599
28638,0.484,1202
28639,0.486,2464
28651,0.080,2078
28652,0.417,2551
28662,0.748,2597
28663,0.490,1204
28664,4.133,2597
28668,1.186,1363
28677,3.675,2596
28696,4.185,2595
28714,0.765,2092
28715,4.315,2594
28717,3.494,2594
28740,5.824,2593
28741,4.822,2377
28742,2.330,2593
28743,2.689,2034
28756,2.061,2592
28758,0.034,1896
28760,0.445,2561
28771,0.557,1922
28772,0.442,2182
28774,1.781,2366
28798,5.822,2515
28817,0.213,774
28818,1.940,2588
28819,0.809,1584
28829,0.479,2327
28830,3.542,2587
28847,0.740,1259
28858,0.384,1506
28873,2.997,2584
28877,2.253,2584
28881,2.602,2584
28892,6.929,2583
28897,0.739,2341
28912,7.634,2582
28913,0.565,1736
28915,0.087,485
28916,4.269,2416
28917,3.501,2361
28918,0.172,1615
28920,1.481,2499
28938,0.919,2537
28940,1.602,1787
28952,0.555,1798
28954,4.084,2568
28956,4.198,2580
28970,3.575,2579
28972,1.910,2418
28982,8.004,2529
28983,5.341,2481
28986,3.763,2483
28987,3.437,2578
28989,1.566,2578
29000,1.339,2577
29018,5.832,2576
29019,1.843,2576
29028,5.750,2575
29031,3.453,2575
29052,5.439,2574
29072,0.175,2039
29074,1.325,2523
29086,4.934,2540
29096,2.514,2571
29097,8.670,2571
29099,1.923,2571
29103,3.131,2511
29136,0.123,2442
29137,3.863,2497
29139,5.503,2569
29148,9.954,2568
29151,6.115,2568
29168,5.417,2548
29181,4.624,2566
29182,1.699,2312
29183,1.013,2566
29184,0.966,2381
29208,0.679,2064
29209,1.847,2163
29230,7.735,2564
29243,2.456,2563
29244,0.779,1518
29248,1.128,2449
29252,0.036,2269
29265,5.400,2413
29266,1.705,2562
29267,2.536,2562
29270,1.544,2532
29283,1.068,1979
29284,0.480,2154
29287,0.259,2316
29307,0.375,2403
29313,0.740,809
29328,0.559,1963
29331,1.707,2559
29332,1.831,2559
29347,9.631,2558
29348,11.973,2558
29352,1.893,804
29353,0.515,2233
29354,2.823,2558
29369,0.024,2476
29394,0.489,2335
29395,4.112,2556
29406,7.456,2555
29408,1.908,2426
29413,0.212,2555
29415,2.804,2555
29446,0.931,2133
29447,0.434,2491
29448,0.372,1456
29449,0.020,2520
29453,2.739,2502
29468,1.518,2528
29469,0.518,2114
29470,0.610,2414
29472,3.629,2552
29474,2.631,2421
29485,6.231,2551
29487,2.827,2321
29488,2.773,2288
29489,0.944,2551
29490,2.007,2403
29492,1.458,2090
29494,0.401,1497
29507,2.814,2489
29521,5.086,2093
29537,5.502,2435
29539,3.009,2513
29545,1.402,391
29547,0.362,2291
29564,4.663,2546
29565,0.327,1802
29566,2.623,2546
29567,0.757,2225
29588,4.049,2500
29590,1.140,1376
29592,0.939,2287
29593,2.257,2382
29606,2.266,2544
29607,1.926,162
29608,0.109,2265
29609,6.078,2544
29611,1.488,2544
29612,5.904,2544
29614,0.806,1197
29615,2.917,2475
29633,0.572,1621
29634,0.484,2340
29635,3.663,2184
29636,0.296,2003
29638,2.891,2543
29641,0.524,2221
29659,3.362,2444
29664,0.286,2528
29666,5.821,2542
29681,3.973,2327
29686,2.404,2530
29687,0.110,947
29688,1.775,2541
29690,2.256,2541
29691,1.384,2505
29692,0.628,2538
29703,5.238,2540
29719,0.042,1491
29720,4.462,2534
29725,2.169,2481
29727,1.169,2472
29732,2.745,2328
29744,0.908,2412
29745,2.523,2364
29746,3.968,2538
29747,2.508,2538
29766,1.376,1897
29767,3.343,2537
29768,2.441,2140
29797,6.168,2535
29798,0.752,2242
29818,10.921,2534
29819,3.890,2534
29822,1.600,2534
29825,3.459,2534
29839,2.257,2533
29841,0.610,1870
29842,2.238,2500
29843,1.204,2533
29854,6.124,2443
29857,0.027,1067
29859,2.392,2532
29860,4.555,2470
29862,0.615,1737
29879,5.854,2377
29880,5.797,2471
29882,2.519,2496
29883,5.301,2531
29888,2.214,2401
29902,0.896,1853
29905,2.091,2092
29917,2.987,2523
29918,3.706,2529
29922,1.676,2338
29936,207.197,2528
29939,4.747,2090
29941,0.701,1841
29944,3.186,2474
29945,1.619,2299
29954,2.110,2482
29955,1.778,1810
29956,3.555,2500
29985,3.573,2435
29986,3.035,2405
29988,1.849,2214
30003,0.451,2177
30004,1.392,2138
30005,0.580,2067
30006,0.387,1082
30007,3.740,2524
30008,1.184,1874
30012,6.849,2524
30027,5.757,2523
30031,3.094,2456
30047,0.367,1939
30048,0.691,1523
30049,1.631,2421
30055,1.536,2522
30056,3.944,2154
30057,0.642,1739
30058,0.698,2340
30075,7.392,2521
30076,5.631,2521
30080,5.108,2521
30096,2.260,2520
30097,4.088,1757
30117,0.073,2355
30135,0.529,2093
30137,4.569,2518
30139,1.521,1768
30140,1.766,2013
30141,0.067,672
30143,1.401,2518
30165,1.024,1139
30166,0.399,1485
30167,0.058,1207
30170,1.514,368
30171,1.323,2267
30172,0.063,2458
30182,3.348,2515
30183,0.249,1255
30187,2.127,2321
30200,2.181,2131
30203,3.468,2284
30224,2.232,2513
30226,2.047,2490
30239,0.617,2444
30240,2.952,2378
30241,0.526,1866
30242,1.414,2512
30258,0.916,2511
30261,1.454,573
30263,5.289,2511
30266,5.498,2511
30268,0.034,2495
30280,4.664,2510
30283,2.754,2452
30287,1.818,2510
30299,1.127,2002
30302,2.207,2215
30317,0.219,2508
30319,1.917,2247
30327,6.828,2507
30329,2.881,2507
30330,0.807,2289
30334,1.255,2112
30335,2.879,2507
30353,3.459,2479
30366,6.671,2505
30382,0.536,1935
30383,0.819,2504
30386,1.331,2012
30387,0.282,2136
30391,0.475,2318
30392,1.154,791
30402,33.113,2503
30408,1.737,2503
30426,0.396,1512
30427,1.111,1080
30428,2.511,1866
30430,1.786,2233
30451,1.236,2501
30452,0.068,1415
30453,5.647,2501
30471,3.265,2243
30472,3.393,2473
30476,2.158,2500
30477,1.364,2150
30493,2.462,2473
30494,6.916,2499
30495,3.847,2463
30512,1.793,2498
30516,1.002,1925
30521,2.915,2498
30539,0.257,2114
30544,1.748,2264
30561,0.733,1365
30564,2.907,2439
30566,3.304,2496
30577,1.220,963
30578,3.325,2265
30579,1.500,1140
30582,5.549,2495
30584,4.427,2495
30601,3.290,2164
30605,2.645,2099
30608,1.114,2117
30618,5.335,2493
30619,0.265,2373
30641,0.686,1652
30653,1.043,1780
30654,3.707,2491
30655,3.358,2491
30656,4.463,2458
30659,1.300,2204
30672,1.694,1889
30673,3.020,2407
30675,0.971,2314
30678,2.192,2490
30679,3.291,2481
30696,0.543,1104
30697,0.276,969
30698,2.206,2338
30700,0.555,2073
30712,3.223,2405
30713,5.090,2330
30715,0.499,2487
30728,4.712,2487
30729,5.171,2487
30730,2.080,2413
30733,3.452,2478
30734,1.485,2431
30745,7.586,2486
30746,0.329,1829
30748,1.517,2486
30751,0.035,2486
30752,2.245,2486
30761,4.530,2485
30767,4.904,2485
30769,0.315,1904
30772,1.325,1898
30795,3.267,2484
30796,2.422,2429
30797,5.454,2267
30810,1.233,2151
30811,0.918,2475
30813,6.374,2483
30814,4.388,2441
30815,0.489,1683
30832,0.844,1895
30845,3.611,2481
30847,0.251,2317
30848,2.450,2481
30849,3.353,2481
30868,0.959,2236
30881,4.432,2377
30904,0.944,1161
30905,6.360,2417
30907,0.439,2426
30908,2.392,2288
30926,1.590,2143
30929,1.782,2476
30945,4.474,2475
30983,2.275,2473
30996,5.620,2425
31012,6.175,2471
31013,4.997,2370
31014,3.787,2471
31018,0.218,2228
31019,3.335,2358
31034,1.729,2081
31035,1.373,2470
31041,5.102,2470
31043,0.137,583
31056,7.484,2458
31058,0.642,1578
31062,2.946,2424
31065,4.748,2469
31086,0.271,1925
31087,2.270,2288
31088,1.630,2378
31090,2.755,2468
31092,4.223,2468
31093,2.109,2125
31110,1.773,2189
31111,0.941,2346
31114,2.629,2309
31134,1.351,1589
31156,3.087,2465
31159,2.783,2397
31163,0.237,640
31164,4.742,2465
31180,1.408,2321
31181,3.040,2440
31218,0.403,1469
31225,3.612,2462
31226,0.873,2417
31227,2.843,2462
31231,0.017,2462
31233,2.687,2339
31254,0.424,1406
31257,0.478,2242
31260,1.635,2386
31274,3.793,2460
31275,6.399,2460
31276,3.259,2460
31279,3.531,1786
31282,2.530,2460
31291,2.632,2459
31293,2.703,2044
31296,0.733,2459
31312,0.689,1518
31313,0.099,2074
31314,4.224,2400
31315,1.259,2439
31317,0.568,2456
31337,0.171,1558
31339,1.780,2299
31350,2.520,2099
31351,0.628,1799
31353,0.065,1471
31365,6.136,2320
31367,3.853,2442
31368,3.119,2455
31370,0.080,2455
31371,6.419,2455
31382,14.371,2454
31384,0.706,2153
31388,3.560,2246
31389,3.634,2454
31390,1.548,2010
31407,2.296,2312
31409,4.156,2453
31420,0.932,1805
31421,0.469,1114
31424,2.084,2425
31428,0.027,1420
31429,2.056,2277
31430,5.747,2452
31444,0.256,2168
31445,1.865,1729
31446,0.997,2343
31450,1.890,2451
31451,1.239,2344
31452,1.551,2451
31466,0.102,1241
31474,5.703,2365
31476,1.014,2116
31477,1.974,2392
31479,3.451,2449
31482,0.469,1736
31496,7.341,2448
31498,0.082,364
31502,0.077,965
31511,4.944,2131
31512,4.036,2447
31515,1.822,1930
31516,1.471,2447
31518,0.081,1905
31553,6.933,2445
31554,13.628,2445
31556,7.065,2445
31557,1.831,2181
31558,4.464,2445
31580,6.967,2115
31581,1.906,2087
31585,3.633,2444
31587,3.418,1969
31605,4.383,2443
31619,4.189,2442
31641,0.161,1270
31642,4.433,2391
31644,1.273,2014
31657,5.925,2440
31658,0.234,2135
31659,4.083,2166
31660,1.221,1043
31662,4.000,2440
31663,1.561,2213
31685,3.037,2104
31687,2.606,2439
31688,1.476,2207
31700,4.103,2294
31701,5.035,2408
31705,0.628,2434
31706,5.513,2436
31707,0.205,2244
31721,7.709,2321
31722,6.541,2329
31723,3.874,1322
31726,1.562,2437
31728,1.119,2378
31751,2.661,2436
31752,2.469,2436
