Name,Average.coverage,Reference.length
17883,2.901,3540
17886,3.851,3539
17888,3.202,3445
17889,1.040,2273
17890,1.056,3466
17891,3.219,3538
17892,1.803,2681
17893,1.875,3538
17900,0.100,259
17901,3.774,3191
17902,2.823,3470
17908,1.730,3416
17910,0.346,1690
17911,3.763,3484
17912,3.229,3536
17916,2.001,3535
17917,4.417,3488
17919,1.488,3443
17920,4.132,3535
17921,3.083,3468
17931,2.337,3208
17932,0.647,3340
17935,5.663,3532
17936,1.993,2517
17939,0.170,3421
17940,3.665,3166
17941,2.003,3532
17944,0.710,131
17947,1.469,3531
17965,2.761,3529
17966,2.819,3529
17967,4.172,3529
17969,0.280,2417
17972,1.288,3317
17978,2.249,3377
17979,2.955,3527
17980,1.342,3362
17984,0.304,2995
17986,1.138,3526
17991,2.578,3119
17999,1.439,3071
18007,5.149,3445
18009,0.193,2800
18012,0.655,3485
18014,0.265,1293
18015,4.319,3522
18016,1.127,3522
18025,2.466,3425
18026,3.778,3282
18035,3.260,3143
18036,2.822,3487
18037,1.420,2174
18038,2.569,3334
18041,4.108,3519
18043,2.305,3310
18048,1.421,3248
18050,3.737,3518
18055,0.908,3268
18056,1.224,2418
18064,1.840,3424
18065,0.014,2749
18067,4.509,3516
18068,4.122,2947
18069,0.409,1155
18070,0.052,3438
18071,1.109,2148
18078,7.510,3515
18080,0.102,1396
18081,1.932,3515
18083,3.521,3515
18088,0.049,2149
18090,2.630,3514
18094,3.831,3513
18095,2.377,3374
18096,2.974,3499
18099,2.140,3512
18100,1.591,3512
18101,3.629,3212
18105,2.790,3427
18106,3.533,3511
18107,1.096,3006
18112,2.171,3510
18115,2.456,3510
18116,1.646,2363
18117,3.232,3275
18118,3.389,3479
18123,0.995,3218
18128,4.083,3486
18135,2.005,3507
18136,1.945,3392
18142,5.480,3377
18143,2.589,3380
18144,2.212,3506
18145,1.788,3474
18148,1.577,3506
18155,3.419,3505
18156,3.202,3378
18165,3.557,3005
18166,0.535,2984
18168,3.185,3500
18169,4.991,3503
18175,3.748,3502
18176,2.524,3247
18178,0.740,416
18179,2.174,3502
18180,3.409,3441
18181,0.132,2865
18182,1.084,3502
18186,4.126,3501
18187,3.439,3501
18198,3.672,3500
18204,2.803,3422
18205,1.676,3333
18206,2.866,3498
18207,2.908,3395
18210,3.553,3498
18211,1.171,3498
18214,4.891,3423
18215,0.795,2954
18217,3.801,3496
18218,2.306,3258
18220,1.121,3407
18221,0.746,2332
18222,0.111,3117
18230,4.785,3319
18231,2.848,3495
18232,1.833,3327
18235,3.089,3495
18236,2.374,2973
18237,1.518,2965
18245,1.357,2681
18246,3.145,3494
18248,1.945,3494
18252,1.716,3458
18253,1.536,2985
18254,2.363,3419
18256,0.052,2095
18261,2.915,3252
18262,1.156,3394
18269,0.105,3437
18270,3.236,3150
18272,1.999,3415
18276,0.029,1934
18277,2.122,3415
18291,3.514,3489
18292,1.463,3187
18295,3.060,3282
18299,2.767,3134
18300,2.544,3369
18301,2.253,2855
18305,1.370,3326
18306,4.012,3486
18311,1.558,2871
18312,1.540,3406
18313,1.725,3485
18315,2.170,3343
18316,2.301,3485
18317,0.015,2283
18320,1.666,3438
18321,2.257,3484
18323,3.647,3484
18324,0.150,3211
18325,2.342,3399
18333,3.336,3482
18334,0.116,2392
18336,4.681,3482
18337,3.791,3332
18343,3.165,3100
18349,3.039,3480
18351,1.780,3480
18352,1.798,3190
18353,3.320,3480
18358,0.072,1480
18365,4.175,3424
18367,1.100,3478
18369,1.576,1761
18371,1.226,3376
18372,1.162,3320
18373,0.916,2835
18375,0.785,3111
18378,4.121,3446
18380,0.352,1734
18381,2.274,3475
18382,1.165,2960
18383,3.388,3461
18388,0.304,1443
18389,1.885,3388
18391,3.425,3438
18395,0.282,3403
18396,2.456,3268
18397,1.526,3233
18402,1.982,3472
18405,3.451,3419
18406,1.186,3377
18407,2.632,3472
18412,2.534,3404
18413,1.731,2563
18414,4.168,3471
18416,1.054,3471
18417,0.648,2550
18418,3.252,3457
18423,0.491,3083
18424,1.501,3366
18425,0.052,617
18426,1.887,3470
18431,0.290,3469
18437,3.607,3442
18439,2.455,3468
18442,1.610,3406
18444,3.392,3435
18445,3.004,3353
18446,2.181,1728
18447,5.201,3223
18457,1.437,3183
18459,0.359,3338
18460,1.883,3347
18461,1.131,3466
18465,3.124,3465
18466,3.117,3237
18467,0.535,3294
18469,5.668,3446
18470,1.312,3337
18477,2.560,3464
18481,3.945,3463
18483,0.078,1714
18484,3.855,3364
18485,1.307,3146
18488,2.365,3463
18492,0.983,1555
18493,2.280,3462
18494,1.951,3177
18498,4.658,3307
18499,2.907,3076
18500,3.567,3461
18509,1.655,3305
18516,1.327,3437
18517,3.435,3459
18518,3.107,3285
18519,3.080,3459
18520,1.510,2749
18525,1.837,3436
18526,4.005,3458
18527,0.368,3138
18541,2.613,3270
18542,2.946,3455
18553,3.227,3390
18554,2.079,3164
18563,0.672,1527
18564,0.404,3426
18565,2.322,3162
18566,1.614,3452
18567,1.886,2892
18568,1.601,3123
18569,3.574,3452
18570,1.572,2021
18572,1.774,3452
18575,4.465,3346
18576,2.224,3451
18580,2.162,3339
18584,0.677,3279
18592,2.490,3353
18593,2.614,3449
18594,3.332,3449
18595,0.083,2873
18600,1.589,3448
18601,0.922,3037
18610,3.850,3370
18611,3.993,3203
18612,0.970,3169
18613,1.546,3447
18618,0.648,2362
18619,1.597,3446
18621,1.515,3020
18622,2.247,2945
18623,1.914,3434
18630,1.670,3032
18633,2.240,3370
18643,0.428,2806
18644,3.638,3059
18645,2.755,3439
18646,1.761,3443
18648,1.215,3193
18652,7.325,3297
18654,2.863,3442
18656,3.674,3442
18658,1.115,3442
18661,1.909,3056
18662,2.273,3441
18664,2.307,2887
18674,0.056,2562
18675,2.636,3440
18676,0.256,2385
18682,1.631,3018
18685,1.767,2945
18690,2.121,3302
18692,1.976,3097
18699,0.186,3213
18700,3.254,3437
18701,1.813,3321
18702,2.250,2258
18707,3.065,3348
18708,1.471,3343
18709,3.755,3436
18714,1.460,3209
18715,3.926,3435
18716,1.254,2797
18717,3.230,3294
18723,0.019,2965
18725,1.901,3166
18726,2.954,3434
18727,0.714,2856
18735,1.904,3167
18736,3.253,3156
18740,1.830,3289
18745,5.931,3431
18746,6.407,3417
18747,3.588,3343
18749,3.850,3431
18751,5.318,3431
18756,1.778,3388
18757,2.073,3430
18758,1.294,1761
18761,0.975,3099
18767,0.977,2369
18768,2.872,3419
18774,6.936,3427
18775,1.071,2642
18776,2.226,3175
18777,1.680,3427
18781,3.415,3426
18783,0.162,2130
18785,2.935,2895
18792,1.194,3246
18798,2.217,2991
18809,2.831,3423
18810,0.180,3293
18811,2.901,3423
18812,0.605,2866
18823,0.570,976
18824,1.763,3121
18825,2.952,3363
18826,1.795,3210
18827,1.722,3337
18833,3.115,3409
18834,1.120,3409
18836,3.073,3420
18842,2.868,3190
18843,3.216,3419
18844,1.798,3419
18845,0.475,3328
18846,1.734,3419
18855,3.086,3390
18856,3.864,3192
18862,5.511,3417
18863,0.301,1503
18864,1.340,3160
18865,4.078,3337
18866,0.519,2725
18867,0.432,2523
18868,1.632,3337
18869,1.766,3417
18870,3.262,3417
18871,2.399,3417
18873,0.973,2884
18874,1.816,3201
18880,3.257,3415
18881,0.119,1541
18886,1.448,3128
18889,1.987,3362
18891,0.165,2965
18892,2.229,3414
18899,2.366,2642
18902,1.197,3413
18903,3.367,3022
18909,2.848,3412
18916,2.105,3401
18919,5.320,3410
18920,2.456,2930
18921,1.630,3188
18922,0.533,2941
18923,2.440,2745
18924,5.424,3318
18926,0.327,2774
18930,1.512,2672
18931,1.980,3409
18934,7.908,3408
18937,3.986,3402
18938,2.494,3205
18939,2.323,3408
18940,0.797,3408
18947,5.922,3407
18948,5.580,3355
18949,4.086,3383
18950,0.907,3190
18951,2.450,3215
18952,1.285,3407
18953,2.252,3341
18954,3.401,3061
18955,0.294,1866
18962,3.064,3406
18965,2.907,3313
18972,0.037,2521
18973,1.501,3368
18974,1.801,3405
18976,4.675,3055
18977,2.585,3341
18978,0.014,3237
18980,1.299,2913
18986,1.321,3254
18987,4.316,3404
18988,0.810,3271
18989,0.167,2616
18990,0.408,2740
18991,1.989,2349
18992,1.926,3326
18994,2.569,3067
18995,3.113,3396
18996,2.659,3378
19001,3.737,3402
19002,5.294,3385
19003,1.921,3093
19009,15.812,3401
19014,0.441,1363
19015,0.038,765
19020,3.319,3400
19021,0.061,2504
19022,2.654,3400
19027,4.101,3356
19029,1.616,2915
19030,2.117,3399
19031,2.433,3369
19032,1.461,3259
19040,0.826,3398
19046,2.522,3397
19048,1.547,2279
19049,1.472,3192
19050,3.132,3397
19051,1.063,3397
19052,2.605,2990
19058,2.110,3396
19065,0.405,1485
19066,3.834,3316
19067,0.289,2080
19076,2.222,3393
19078,2.072,3393
19085,1.855,2722
19090,0.069,1208
19094,1.964,3041
19095,1.184,3390
19102,2.105,3389
19103,2.816,3298
19109,5.553,3330
19110,1.817,3237
19112,0.700,3202
19113,2.926,3242
19114,2.411,3293
19116,0.715,2939
19118,2.441,3387
19119,1.621,3128
19120,1.236,2248
19121,1.938,3310
19122,0.854,3143
19127,6.423,3108
19128,3.793,3386
19129,3.691,3354
19135,1.446,2909
19136,3.749,3349
19137,2.578,3385
19139,1.769,3096
19140,3.784,3181
19141,3.528,3385
19144,3.219,3385
19149,5.615,3384
19150,1.734,3384
19154,0.033,3236
19155,2.316,3193
19156,3.210,3138
19157,3.155,3196
19158,3.015,3329
19163,2.692,3381
19164,1.808,3381
19167,1.664,3175
19174,1.559,3370
19175,0.674,3203
19176,2.313,3306
19180,2.844,2843
19181,3.964,3087
19185,3.052,3378
19187,0.339,360
19189,2.815,3378
19194,68.712,3377
19195,4.263,3377
19196,2.815,3217
19197,1.816,3291
19199,0.023,2909
19200,0.164,1150
19202,2.868,3376
19208,2.896,3258
19210,0.302,96
19211,1.307,2837
19217,0.208,3374
19218,0.204,2233
19223,3.407,3367
19224,0.033,2570
19225,4.052,3229
19228,3.070,3311
19229,1.231,2778
19230,3.335,2995
19232,1.518,3373
19240,4.312,3297
19241,1.053,3372
19242,2.762,3257
19245,1.998,3372
19249,0.610,2739
19250,2.448,3283
19259,1.543,2889
19260,0.059,2948
19261,2.613,3370
19262,2.584,3370
19263,3.372,3323
19269,3.542,3314
19276,7.537,3368
19277,0.155,1511
19279,1.804,3289
19281,2.413,3055
19288,1.640,3074
19289,2.385,3186
19291,1.187,3367
19294,2.342,442
19296,1.016,3214
19301,3.719,3365
19303,0.737,3026
19305,18.370,3364
19309,1.743,3127
19310,1.310,2836
19317,4.502,3363
19319,0.043,2530
19324,1.485,2744
19325,1.959,3325
19326,2.090,3362
19327,3.429,3362
19336,2.694,3313
19337,1.500,3345
19342,1657.852,3360
19343,2.496,1151
19346,1.742,3087
19347,2.158,3132
19352,3.178,3311
19353,2.639,3359
19359,2.952,3358
19368,4.306,3357
19370,3.127,3190
19371,1.436,3114
19379,4.351,3299
19381,2.819,3328
19383,0.927,3293
19384,1.013,2767
19398,2.278,3348
19400,4.181,3209
19401,1.676,3335
19402,0.903,1422
19405,6.345,3326
19407,3.645,3353
19408,3.826,3301
19410,2.991,3224
19417,1.734,3254
19418,4.065,3352
19420,1.875,3208
19426,2.444,3212
19427,2.562,3351
19428,3.055,3351
19429,1.962,2852
19430,1.464,3351
19431,3.859,3351
19437,3.455,3255
19438,1.799,2591
19439,1.488,2937
19440,3.030,3350
19445,1.957,2701
19446,2.074,3130
19453,3.178,3348
19454,1.835,2545
19459,6.577,3299
19464,1.808,3347
19465,2.052,3126
19470,2.671,2560
19471,1.601,3153
19472,3.090,3346
19474,0.029,3077
19478,0.676,3162
19481,2.320,3068
19482,1.392,2107
19483,4.269,3345
19484,2.524,3318
19487,2.738,3261
19489,4.515,3256
19490,3.392,3344
19492,0.066,2442
19499,1.902,3050
19502,2.854,3323
19503,2.424,3343
19508,6.261,3342
19509,3.751,3338
19513,1.724,3342
19514,0.548,1651
19517,2.841,3342
19522,5.312,3341
19524,0.014,3300
19525,1.676,3281
19526,1.947,3144
19532,2.624,3340
19536,2.225,3339
19537,0.173,3322
19539,2.710,3333
19542,1.194,3286
19545,1.549,2902
19546,3.611,3338
19548,4.002,3281
19549,1.786,2488
19550,3.613,3175
19551,0.259,2310
19552,2.399,3271
19565,8.597,3336
19566,3.112,3132
19568,1.778,3169
19574,2.808,3097
19581,3.317,2876
19582,3.255,3204
19583,1.889,3334
19586,0.753,3334
19592,2.130,3134
19593,1.651,3149
19594,2.374,3262
19603,3.781,3197
19606,1.435,3079
19607,2.890,3332
19608,3.065,3332
19609,2.291,3318
19610,1.943,3325
19611,2.562,3332
19615,3.549,3151
19616,4.563,3331
19618,3.567,3331
19619,3.024,3116
19624,1.557,3330
19625,2.644,3269
19628,2.748,3330
19629,3.947,3330
19630,1.950,3083
19636,4.159,3268
19637,2.861,3211
19638,1.591,3136
19639,1.727,3329
19644,0.032,2140
19646,2.520,3328
19647,3.676,3248
19653,4.054,3327
19655,4.208,3327
19656,1.443,3234
19657,2.263,3327
19663,3.886,3140
19667,1.919,3289
19668,1.142,438
19669,1.240,3242
19671,1.083,1006
19680,5.984,3324
19681,1.853,3143
19682,4.312,2775
19683,1.439,3301
19685,2.516,3324
19692,2.764,3282
19693,2.116,2969
19694,2.406,3313
19695,3.184,3323
19699,0.202,3157
19700,2.627,3171
19701,0.977,655
19703,2.005,3077
19711,2.381,3321
19714,2.330,3319
19715,2.749,3320
19730,1.903,2911
19731,2.994,3319
19735,3.986,3269
19736,0.078,3111
19737,1.524,3076
19738,2.249,3285
19739,2.359,2910
19740,1.925,3277
19741,2.490,2879
19746,1.536,3253
19748,3.699,3317
19753,3.879,3316
19760,0.861,446
19761,2.762,3315
19762,4.066,3315
19763,0.902,666
19766,0.094,2145
19767,3.737,3314
19773,0.124,3195
19781,7.757,3312
19782,2.388,2912
19783,1.478,1889
19784,1.590,3213
19787,0.569,3154
19795,1.076,2805
19796,1.814,2454
19797,2.761,3266
19798,1.070,3175
19801,0.359,2789
19802,1.514,2487
19809,1.901,3102
19810,3.085,2947
19813,3.990,3310
19814,2.329,2402
19826,3.484,3309
19832,0.506,2799
19833,3.439,2027
19835,1.229,3164
19836,2.799,3107
19845,0.296,2022
19846,3.461,3231
19848,3.310,3300
19849,2.405,3307
19856,0.066,3153
19857,3.833,2937
19859,2.195,3306
19866,3.629,3041
19868,0.066,2338
19870,1.793,2667
19871,1.762,2988
19878,3.426,3008
19884,4.159,3205
19885,2.104,2963
19886,1.122,2098
19892,0.154,3233
19893,3.508,2911
19894,0.883,1746
19895,2.613,2875
19901,0.239,689
19909,2.631,3300
19910,1.472,3299
19911,2.086,3088
19912,2.196,3300
19916,2.341,3299
19917,3.405,3299
19922,1.317,3254
19923,2.543,3298
19925,0.476,393
19932,0.498,965
19933,2.400,3144
19934,2.194,3133
19935,1.332,2899
19941,4.405,3296
19956,2.071,3281
19957,1.614,3294
19961,3.634,3291
19962,1.306,3291
19963,3.347,2727
19965,2.923,3293
19970,0.239,3254
19971,2.138,3292
19972,0.120,3088
19973,3.806,3292
19974,2.587,3059
19979,3.330,2920
19980,2.092,3166
19986,1.197,503
19987,2.442,2980
19988,2.318,3288
19989,0.159,2211
19990,2.929,3261
19991,1.724,3254
19992,3.691,3128
20000,7.768,3289
20002,3.429,3289
20007,0.248,2053
20008,2.925,2808
20009,3.260,3219
20010,2.396,3266
20011,1.688,2980
20015,2.054,3287
20016,2.156,3156
20017,0.708,2971
20018,0.845,2377
20019,0.796,3238
20020,1.059,2662
20022,3.117,3287
20030,4.079,3286
20031,5.994,3269
20032,0.092,1532
20033,1.212,2990
20034,2.264,3137
20047,2.648,2986
20049,1.077,2992
20051,2.745,3129
20052,1.019,3261
20055,2.774,3080
20057,1.542,2886
20058,2.866,3284
20065,2.945,3283
20066,1.916,3283
20070,1.713,3269
20071,2.557,2331
20075,3.639,3242
20077,2.696,3011
20078,2.175,3214
20079,0.462,1820
20080,0.292,2011
20085,2.177,2852
20086,2.826,3240
20087,2.422,2993
20091,1.398,3268
20093,1.820,3257
20094,4.157,3280
20096,2.924,2184
20097,0.476,1258
20098,3.297,3280
20099,3.502,3280
20106,0.022,3152
20108,2.239,3279
20110,1.309,2384
20111,1.892,3279
20117,2.050,2831
20118,3.765,3234
20126,2.204,3102
20128,0.214,154
20131,0.068,799
20132,3.720,3175
20133,3.751,3276
20135,1.936,2690
20150,1.820,3274
20156,0.246,702
20158,0.050,1007
20159,2.001,3273
20160,0.975,2238
20167,3.796,3272
20168,3.296,3272
20170,1.093,3028
20176,2.548,3271
20177,3.858,2409
20178,1.920,2610
20181,0.936,2618
20187,1.953,3183
20188,0.280,858
20189,1.690,2119
20190,0.918,2367
20191,3.183,2656
20192,1.207,3174
20197,1.500,3054
20198,0.739,1649
20200,2.841,3217
20201,0.384,1566
20202,1.897,3268
20210,0.219,356
20212,2.586,2991
20213,2.554,2831
20216,4.050,3201
20219,2.700,3211
20220,0.896,569
20223,1.433,3207
20231,3.417,3265
20232,2.027,3256
20240,3.227,3226
20251,404.194,103
20252,2.880,3263
20253,2.696,3263
20254,2.577,2961
20257,8.527,3262
20259,2.527,3262
20264,2.440,3172
20265,1.945,2904
20273,1.635,3188
20275,2.771,3256
20276,3.566,3220
20277,1.089,3260
20286,0.724,2719
20293,0.636,1778
20295,1.767,3204
20299,1.176,2779
20300,0.011,2386
20301,2.571,3258
20306,3.270,3257
20313,1.098,3064
20318,2.633,3183
20325,1.404,3206
20326,2.130,2659
20334,3.568,3254
20335,0.195,3180
20336,2.076,3246
20342,1.186,3015
20344,2.174,3253
20351,3.326,3220
20353,1.646,3252
20357,0.123,819
20359,3.973,3175
20360,3.585,3129
20363,2.043,3208
20365,0.661,2655
20366,0.755,1514
20373,1.349,3154
20382,1.398,3171
20384,1.068,2623
20385,3.357,2479
20393,3.538,3213
20395,2.591,2952
20397,2.748,3247
20406,0.407,162
20407,2.352,3246
20411,1.978,3131
20412,1.348,2862
20413,1.010,2932
20414,1.667,3245
20415,2.879,3165
20416,2.340,2499
20417,2.125,2161
20423,1.060,2584
20425,3.365,3140
20426,1.746,2854
20434,3.077,3143
20441,0.358,3185
20442,2.667,3242
20445,3.854,3055
20446,1.828,3242
20447,1.146,2920
20450,4.205,3145
20451,1.127,3072
20452,2.538,3157
20454,0.131,1743
20460,2.302,3240
20463,1.025,3240
20467,5.324,3239
20468,3.712,2874
20480,0.121,2408
20482,2.800,2937
20485,2.745,3138
20486,1.910,3181
20494,2.375,2432
20496,3.937,3237
20497,3.449,3237
20499,1.518,2288
20506,4.292,3016
20508,2.174,3091
20509,3.605,3143
20520,0.791,1857
20524,4.904,3234
20525,2.741,3234
20527,3.847,3233
20528,4.150,3207
20529,1.287,2669
20534,4.245,3232
20535,1.374,3232
20536,2.154,3225
20538,1.643,3081
20545,2.647,2811
20547,0.101,995
20548,3.208,3231
20549,2.984,3010
20551,2.146,3231
20552,0.603,3034
20556,2.409,3230
20558,4.603,3230
20559,1.290,3230
20565,1.933,3076
20568,3.078,3229
20570,0.094,1330
20571,3.095,3217
20572,4.339,3229
20579,3.958,3179
20580,0.054,651
20582,1.450,2730
20591,3.119,3104
20592,2.166,3069
20593,3.766,3127
20594,3.296,3039
20596,1.100,3227
20597,2.996,3227
20611,4.762,3225
20613,2.735,3179
20615,1.171,3131
20616,1.603,2908
20617,3.726,3225
20621,5.273,3224
20622,2.418,3020
20628,2.426,3169
20629,0.010,2703
20630,2.045,2814
20631,2.268,2706
20636,2.712,2411
20637,1.639,3218
20640,0.248,1587
20647,3.577,3221
20648,3.810,3160
20650,2.295,3221
20651,0.513,2196
20652,2.349,3221
20656,0.124,2100
20657,1.489,3220
20665,5.117,3218
20666,0.116,2932
20667,1.320,2913
20669,3.764,3218
20670,2.090,2948
20671,3.127,3148
20672,0.630,2052
20680,2.022,2964
20684,1.613,1088
20685,2.615,3216
20686,1.727,3057
20689,3.325,3098
20690,1.818,3215
20693,4.485,3166
20695,2.257,3058
20696,3.136,3215
20697,0.424,999
20699,2.217,2553
20700,4.364,3214
20701,1.669,2970
20702,2.116,3090
20703,1.441,3214
20704,1.998,3214
20709,1.620,2980
20710,1.627,3213
20711,2.429,3159
20712,2.863,3159
20714,3.791,2994
20718,3.566,3212
20728,2.664,3196
20729,2.453,3210
20735,4.572,3209
20737,3.430,3199
20740,3.629,3027
20741,1.951,3025
20750,0.770,1498
20751,2.204,3110
20753,2.914,2841
20754,2.424,2391
20760,2.876,3141
20761,4.087,3138
20763,1.178,2715
20764,3.644,3044
20765,0.190,462
20769,0.593,2975
20770,2.518,3099
20775,4.932,3205
20777,2.139,2634
20778,0.155,1212
20779,1.788,2888
20787,5.694,3112
20788,1.345,3204
20789,1.618,2355
20798,0.427,2517
20802,2.122,3195
20804,1.150,3203
20805,2.303,3203
20808,1.866,3024
20809,0.998,2157
20810,1.044,2850
20815,2.060,2855
20816,4.524,2949
20817,1.627,1600
20818,0.333,3163
20820,0.111,1320
20821,0.199,1663
20822,0.880,3123
20823,1.163,2651
20824,2.884,2362
20831,1.618,2795
20833,3.744,3199
20839,0.922,1124
20841,1.742,3198
20842,2.311,3179
20843,2.562,3198
20844,0.202,2679
20852,0.309,1299
20853,2.193,3027
20854,2.897,3197
20858,3.935,2796
20859,1.434,3064
20865,2.670,3089
20866,2.917,3134
20867,1.556,3195
20870,2.012,3195
20871,2.186,3195
20872,0.866,3067
20876,3.982,3194
20877,1.819,3102
20878,0.772,2963
20879,3.098,3194
20883,0.760,2738
20884,1.853,3121
20885,2.199,3140
20887,1.463,3046
20888,3.003,2955
20892,2.088,3192
20894,2.719,2992
20895,1.692,2813
20896,3.465,3192
20897,2.322,3178
20904,5.468,3090
20905,3.799,3177
20906,3.827,3191
20908,1.422,3160
20909,3.464,3191
20910,1.173,2944
20911,2.475,3191
20913,1.742,2952
20923,3.543,3071
20924,1.526,196
20925,3.281,3095
20935,3.418,3189
20936,2.368,3084
20939,0.271,2216
20942,1.723,2455
20943,2.731,3188
20944,4.452,2572
20947,2.476,3188
20956,2.676,2620
20957,2.835,3187
20959,0.997,3187
20965,0.889,1044
20966,2.906,3186
20971,2.400,3185
20978,1.080,1671
20979,4.042,3184
20980,2.953,3011
20982,1.197,3159
20983,1.403,2943
20984,0.727,2968
20990,1.641,3019
20991,3.425,2906
21000,3.041,3182
21001,4.091,3111
21003,1.960,2519
21005,2.397,3182
21006,2.396,2932
21016,3.261,3173
21017,4.426,2936
21019,1.431,3180
21023,1.427,3179
21025,2.114,3131
21026,2.855,3144
21027,1.704,2752
21028,1.254,3019
21031,1.767,2925
21033,3.314,3178
21034,0.944,2995
21041,2.499,2972
21042,3.183,2850
21043,1.601,1588
21049,4.784,3174
21050,2.565,2897
21056,1.793,3175
21057,2.315,3102
21058,2.621,3175
21059,0.891,3071
21068,3.133,2636
21069,1.244,3171
21071,0.547,2161
21087,3.591,3123
21088,1.727,2883
21089,4.454,3172
21090,3.170,3133
21092,3.079,3172
21095,1.317,2119
21104,1.827,2985
21106,3.113,3057
21108,2.017,3079
21109,1.801,3171
21110,0.727,2967
21123,2.604,3022
21125,2.499,3170
21126,2.893,3170
21138,0.662,77
21140,1.884,2846
21143,3.805,2995
21144,2.958,3144
21145,1.423,3168
21151,0.045,1596
21153,0.220,2409
21157,0.196,1768
21158,3.318,3166
21160,0.892,3067
21172,4.532,3165
21173,1.932,3165
21174,2.367,3056
21176,0.747,2452
21181,1.521,2984
21184,4.109,3164
21185,1.090,3164
21187,2.894,3164
21188,0.672,2995
21189,0.492,3020
21190,0.822,2982
21196,2.921,3163
21197,0.069,1830
21205,1.442,2876
21212,5.588,3161
21217,2.459,3161
21218,3.870,3161
21230,6.152,3160
21232,1.178,3160
21233,2.707,2594
21240,0.088,2503
21241,1.631,3009
21242,2.793,3055
21243,2.772,2883
21244,2.905,2602
21246,2.240,2630
21249,1.768,3159
21250,0.881,3159
21257,1.646,2777
21258,3.973,3158
21268,2.050,3157
21275,0.139,1148
21277,2.647,3156
21278,3.061,3156
21279,3.212,2641
21280,1.893,3033
21288,1.686,3058
21293,2.504,2871
21294,0.102,1092
21295,3.123,3154
21296,0.023,1226
21307,1.819,3153
21313,2.608,3152
21318,4.065,3151
21319,2.869,3151
21321,0.689,1123
21322,2.695,2820
21323,1.897,3109
21327,7.023,3150
21331,3.108,3150
21335,2.044,2079
21336,3.757,3149
21338,3.683,3095
21339,3.301,3149
21340,1.442,2670
21343,3.581,3149
21349,4.600,2712
21350,3.306,3082
21351,0.036,1749
21353,2.298,2926
21354,3.415,3094
21356,2.731,2889
21357,0.190,2908
21365,2.552,3147
21373,3.338,3135
21374,1.628,2701
21375,2.220,3037
21381,1.513,2774
21382,2.184,3127
21383,0.576,1037
21385,1.094,3070
21386,0.207,2910
21390,2.301,3018
21391,1.151,3046
21396,3.870,3091
21397,2.750,2966
21398,3.525,3143
21405,1.106,1084
21406,3.496,3142
21407,1.224,3142
21408,2.813,3142
21409,1.626,2752
21411,0.590,2764
21412,1.353,2357
21422,3.147,3136
21423,0.036,3040
21424,1.689,3141
21425,2.267,2661
21431,0.220,3092
21432,0.308,2515
21441,0.758,2970
21444,0.107,2677
21446,1.160,3124
21447,2.574,3138
21448,1.122,1623
21449,3.108,2992
21459,0.052,1269
21461,0.038,2627
21468,46.703,3136
21469,3.205,3045
21470,0.472,693
21473,3.259,3136
21479,1.853,2527
21480,2.359,2669
21481,1.253,3135
21482,2.556,2951
21490,3.599,3134
21491,1.629,2856
21492,2.648,3074
21493,1.525,2877
21498,3.515,3133
21499,2.581,3133
21500,3.130,2855
21501,2.006,3133
21504,3.964,3132
21505,2.660,3132
21507,0.169,3040
21510,1.260,3072
21512,4.462,3096
21513,0.302,2854
21514,1.754,3013
21521,2.302,2999
21522,4.487,2833
21524,2.321,3129
21525,2.849,3129
21528,0.103,2411
21529,1.894,1205
21532,2.011,2865
21536,1.177,2448
21537,0.091,1511
21540,0.020,1947
21541,1.096,646
21546,6.806,3117
21547,0.944,2382
21549,2.504,3117
21552,2.942,3127
21553,2.957,3127
21560,1.545,2688
21561,2.841,3086
21562,1.831,2731
21564,1.354,2768
21578,2.123,2520
21588,0.903,3124
21589,1.986,3124
21590,2.126,2740
21591,3.891,3124
21593,4.181,3124
21597,3.254,3123
21599,3.212,3067
21607,1.546,2998
21608,0.318,371
21609,0.873,3048
21610,1.697,3027
21611,2.481,2428
21612,0.836,2813
21613,1.572,3122
21614,2.081,2942
21619,0.032,1638
21630,0.383,575
21632,2.207,2971
21635,1.015,843
21636,3.782,3119
21637,2.471,3119
21639,1.257,2720
21642,65.388,3118
21643,0.034,1926
21644,3.674,3118
21645,1.793,3062
21646,2.747,3118
21647,1.192,2994
21655,5.527,3117
21656,0.394,2560
21658,2.357,3019
21659,0.273,796
21660,2.297,3117
21662,0.770,3108
21678,1.403,2918
21691,0.731,3080
21692,3.477,3114
21693,2.348,2879
21694,2.564,3114
21697,1.274,2515
21698,3.038,3114
21706,3.376,3081
21707,4.114,3113
21710,1.250,3108
21716,0.067,1308
21717,4.702,2959
21719,0.164,1024
21721,0.020,2849
21722,3.371,3084
21723,1.590,3097
21724,1.611,2788
21725,3.452,3064
21726,1.047,2007
21733,1.366,183
21734,2.736,2895
21735,1.784,2793
21736,2.946,3111
21737,3.641,3068
21740,1.505,2558
21741,2.357,3111
21749,5.585,3110
21750,0.938,2258
21754,1.413,2909
21760,19.019,3109
21761,0.556,1230
21763,3.633,3019
21766,5.325,3108
21767,1.241,2783
21768,0.128,2883
21771,3.455,3108
21781,0.711,3030
21782,2.069,3107
21783,2.234,3079
21785,0.943,3107
21789,0.851,1966
21790,1.747,3106
21791,1.447,3007
